TYPE,SKU,DESCRIPTION,REVENUE,COMMISSION
EBU SIMO AIRTIME,116825N,36m Promo10 25GB Red Gold,168.96,8.448
EBU SIMO AIRTIME,116825,36m Promo10 25GB Red Gold,84.48,4.224
EBU SIMO AIRTIME,116826N,36m Promo12 25GB Red Gold,191.49,9.5745
EBU SIMO AIRTIME,116826,36m Promo12 25GB Red Gold,95.745,4.78725
EBU SIMO AIRTIME,116828N,36m Promo (low tier)7 25GB Red Gold,208.38,10.419
EBU SIMO AIRTIME,116828,36m Promo (low tier)7 25GB Red Gold,104.19,5.2095
EBU SIMO AIRTIME,116830N,36m Standard2 40GB Retention Plans Gold,264.7,13.235
EBU SIMO AIRTIME,116830,36m Standard2 40GB Retention Plans Gold,132.35,6.6175
EBU SIMO AIRTIME,116832N,36m Promo15 50GB Red Gold,208.38,10.419
EBU SIMO AIRTIME,116832,36m Promo15 50GB Red Gold,104.19,5.2095
EBU SIMO AIRTIME,116837N,36m Standard1 100GB Red Gold,281.6,14.080000000000002
EBU SIMO AIRTIME,116837,36m Standard1 100GB Red Gold,140.8,7.040000000000001
EBU SIMO AIRTIME,116843N,36m Standard2 120GB Retention Plans Gold,309.76,15.488
EBU SIMO AIRTIME,116843,36m Standard2 120GB Retention Plans Gold,154.88,7.744
EBU SIMO AIRTIME,116846N,36m Promo10 150GB Red Gold,191.49,9.5745
EBU SIMO AIRTIME,116846,36m Promo10 150GB Red Gold,95.745,4.78725
EBU SIMO AIRTIME,116847N,36m Promo13 150GB Red Gold,208.38,10.419
EBU SIMO AIRTIME,116847,36m Promo13 150GB Red Gold,104.19,5.2095
EBU SIMO AIRTIME,116848N,36m Promo (mid tier)6 150GB Red Gold,216.83,10.841500000000002
EBU SIMO AIRTIME,116848,36m Promo (mid tier)6 150GB Red Gold,108.415,5.420750000000001
EBU SIMO AIRTIME,116849N,36m Promo (low tier)7 150GB Red Gold,225.28,11.264000000000001
EBU SIMO AIRTIME,116849,36m Promo (low tier)7 150GB Red Gold,112.64,5.632000000000001
EBU SIMO AIRTIME,116853N,36m Promo14 250GB Red Gold,208.38,10.419
EBU SIMO AIRTIME,116853,36m Promo14 250GB Red Gold,104.19,5.2095
EBU SIMO AIRTIME,116854N,36m Promo17 250GB Red Gold,188.67,9.4335
EBU SIMO AIRTIME,116854,36m Promo17 250GB Red Gold,94.335,4.71675
EBU SIMO AIRTIME,116859N,36m Standard1 Unlimited Gold,304.13,15.2065
EBU SIMO AIRTIME,116859,36m Standard1 Unlimited Gold,197.6845,9.884225
EBU SIMO AIRTIME,116865N,36m Standard1 Unlimited Max Gold,337.92,16.896
EBU SIMO AIRTIME,116865,36m Standard1 Unlimited Max Gold,219.64800000000002,10.982400000000002
EBU SIMO AIRTIME,116866N,36m Promo14 Unlimited Max Gold,236.54,11.827
EBU SIMO AIRTIME,116866,36m Promo14 Unlimited Max Gold,153.751,7.687550000000001
EBU SIMO AIRTIME,116867N,36m Promo12 Unlimited Max Gold,256.26,12.813
EBU SIMO AIRTIME,116867,36m Promo12 Unlimited Max Gold,166.569,8.32845
EBU SIMO AIRTIME,116868N,36m Promo (low tier)7 Unlimited Max Gold,275.97,13.798500000000002
EBU SIMO AIRTIME,116868,36m Promo (low tier)7 Unlimited Max Gold,179.3805,8.969025
EBU SIMO AIRTIME,116869N,36m Promo (mid tier)6 Unlimited Max Gold,292.86,14.643
EBU SIMO AIRTIME,116869,36m Promo (mid tier)6 Unlimited Max Gold,190.359,9.51795
EBU SOHO,115238N,24mths Band K 2GB Red Plan ,80.49,4.0245
EBU SOHO,115238,24mths Band K 2GB Red Plan ,40.245,2.01225
EBU SOHO,115239N,24mths Band K 6GB Red Plan ,106.3,5.315
EBU SOHO,115239,24mths Band K 6GB Red Plan ,53.15,2.6575
EBU SOHO,115240N,24mths Band K 10GB Red Plan,119.21,5.9605
EBU SOHO,115240,24mths Band K 10GB Red Plan,59.605,2.98025
EBU SOHO,115241N,24mths Band K 12GB Red Plan ,119.21,5.9605
EBU SOHO,115241,24mths Band K 12GB Red Plan ,59.605,2.98025
EBU SOHO,115242N,24mths Band K 25GB Red Plan,138.57,6.9285
EBU SOHO,115242,24mths Band K 25GB Red Plan,69.285,3.46425
EBU SOHO,115243N,24mths Band K 40GB Red Plan,151.48,7.574
EBU SOHO,115243,24mths Band K 40GB Red Plan,75.74,3.787
EBU SOHO,115244N,24mths Band K 50GB Red Plan,151.48,7.574
EBU SOHO,115244,24mths Band K 50GB Red Plan,75.74,3.787
EBU SOHO,115245N,24mths Band K 100GB Red Plan ,164.38,8.219
EBU SOHO,115245,24mths Band K 100GB Red Plan ,82.19,4.1095
EBU SOHO,115246N,24mths Band K 120GB Red Plan ,183.74,9.187000000000001
EBU SOHO,115246,24mths Band K 120GB Red Plan ,91.87,4.593500000000001
EBU SOHO,115247N,24mths Band K 150GB Red Plan ,177.29,8.8645
EBU SOHO,115247,24mths Band K 150GB Red Plan ,88.645,4.43225
EBU SOHO,115248N,24mths Band K 250GB Red Plan ,190.2,9.51
EBU SOHO,115248,24mths Band K 250GB Red Plan ,95.1,4.755
EBU SOHO,115249N,24mths Band K Unlimited Lite Plan,157.93,7.8965000000000005
EBU SOHO,115249,24mths Band K Unlimited Lite Plan,102.65450000000001,5.132725000000001
EBU SOHO,115250N,24mths Band K Unlimited Plan,183.74,9.187000000000001
EBU SOHO,115250,24mths Band K Unlimited Plan,119.43100000000001,5.971550000000001
EBU SOHO,115251N,24mths Band K Unlimited Max Plan,216.01,10.8005
EBU SOHO,115251,24mths Band K Unlimited Max Plan,140.4065,7.020325
EBU SOHO,115252N,24mths Band J 2GB Red Plan ,79.32,3.9659999999999997
EBU SOHO,115252,24mths Band J 2GB Red Plan ,39.66,1.9829999999999999
EBU SOHO,115253N,24mths Band J 6GB Red Plan ,105.13,5.2565
EBU SOHO,115253,24mths Band J 6GB Red Plan ,52.565,2.62825
EBU SOHO,115254N,24mths Band J 10GB Red Plan,118.04,5.902000000000001
EBU SOHO,115254,24mths Band J 10GB Red Plan,59.02,2.9510000000000005
EBU SOHO,115255N,24mths Band J 12GB Red Plan ,118.04,5.902000000000001
EBU SOHO,115255,24mths Band J 12GB Red Plan ,59.02,2.9510000000000005
EBU SOHO,115256N,24mths Band J 25GB Red Plan,137.4,6.870000000000001
EBU SOHO,115256,24mths Band J 25GB Red Plan,68.7,3.4350000000000005
EBU SOHO,115257N,24mths Band J 40GB Red Plan,150.3,7.515000000000001
EBU SOHO,115257,24mths Band J 40GB Red Plan,75.15,3.7575000000000003
EBU SOHO,115258N,24mths Band J 50GB Red Plan,150.3,7.515000000000001
EBU SOHO,115258,24mths Band J 50GB Red Plan,75.15,3.7575000000000003
EBU SOHO,115259N,24mths Band J 100GB Red Plan ,163.21,8.1605
EBU SOHO,115259,24mths Band J 100GB Red Plan ,81.605,4.08025
EBU SOHO,115260N,24mths Band J 120GB Red Plan ,182.57,9.1285
EBU SOHO,115260,24mths Band J 120GB Red Plan ,91.285,4.56425
EBU SOHO,115261N,24mths Band J 150GB Red Plan ,176.12,8.806000000000001
EBU SOHO,115261,24mths Band J 150GB Red Plan ,88.06,4.4030000000000005
EBU SOHO,115262N,24mths Band J 250GB Red Plan ,189.02,9.451
EBU SOHO,115262,24mths Band J 250GB Red Plan ,94.51,4.7255
EBU SOHO,115263N,24mths Band J Unlimited Lite Plan,156.76,7.838
EBU SOHO,115263,24mths Band J Unlimited Lite Plan,101.89399999999999,5.0947
EBU SOHO,115264N,24mths Band J Unlimited Plan,182.57,9.1285
EBU SOHO,115264,24mths Band J Unlimited Plan,118.6705,5.933525
EBU SOHO,115265N,24mths Band J Unlimited Max Plan,214.84,10.742
EBU SOHO,115265,24mths Band J Unlimited Max Plan,139.64600000000002,6.982300000000001
EBU SOHO,115266N,24mths Band I 2GB Red Plan ,88.47,4.4235
EBU SOHO,115266,24mths Band I 2GB Red Plan ,44.235,2.21175
EBU SOHO,115267N,24mths Band I 6GB Red Plan ,114.28,5.714
EBU SOHO,115267,24mths Band I 6GB Red Plan ,57.14,2.857
EBU SOHO,115268N,24mths Band I 10GB Red Plan,127.19,6.359500000000001
EBU SOHO,115268,24mths Band I 10GB Red Plan,63.595,3.1797500000000003
EBU SOHO,115269N,24mths Band I 12GB Red Plan ,127.19,6.359500000000001
EBU SOHO,115269,24mths Band I 12GB Red Plan ,63.595,3.1797500000000003
EBU SOHO,115270N,24mths Band I 25GB Red Plan,146.55,7.327500000000001
EBU SOHO,115270,24mths Band I 25GB Red Plan,73.275,3.6637500000000003
EBU SOHO,115271N,24mths Band I 40GB Red Plan,159.46,7.973000000000001
EBU SOHO,115271,24mths Band I 40GB Red Plan,79.73,3.9865000000000004
EBU SOHO,115272N,24mths Band I 50GB Red Plan,159.46,7.973000000000001
EBU SOHO,115272,24mths Band I 50GB Red Plan,79.73,3.9865000000000004
EBU SOHO,115273N,24mths Band I 100GB Red Plan ,172.36,8.618
EBU SOHO,115273,24mths Band I 100GB Red Plan ,86.18,4.309
EBU SOHO,115274N,24mths Band I 120GB Red Plan ,191.72,9.586
EBU SOHO,115274,24mths Band I 120GB Red Plan ,95.86,4.793
EBU SOHO,115275N,24mths Band I 150GB Red Plan ,185.27,9.2635
EBU SOHO,115275,24mths Band I 150GB Red Plan ,92.635,4.63175
EBU SOHO,115276N,24mths Band I 250GB Red Plan ,198.18,9.909
EBU SOHO,115276,24mths Band I 250GB Red Plan ,99.09,4.9545
EBU SOHO,115277N,24mths Band I Unlimited Lite Plan,165.91,8.2955
EBU SOHO,115277,24mths Band I Unlimited Lite Plan,107.8415,5.392075
EBU SOHO,115278N,24mths Band I Unlimited Plan,191.72,9.586
EBU SOHO,115278,24mths Band I Unlimited Plan,124.61800000000001,6.230900000000001
EBU SOHO,115279N,24mths Band I Unlimited Max Plan,223.99,11.1995
EBU SOHO,115279,24mths Band I Unlimited Max Plan,145.5935,7.279675000000001
EBU SOHO,115280N,24mths Band H 2GB Red Plan ,66.76,3.3380000000000005
EBU SOHO,115280,24mths Band H 2GB Red Plan ,33.38,1.6690000000000003
EBU SOHO,115281N,24mths Band H 6GB Red Plan ,92.58,4.6290000000000004
EBU SOHO,115281,24mths Band H 6GB Red Plan ,46.29,2.3145000000000002
EBU SOHO,115282N,24mths Band H 10GB Red Plan,105.48,5.274000000000001
EBU SOHO,115282,24mths Band H 10GB Red Plan,52.74,2.6370000000000005
EBU SOHO,115283N,24mths Band H 12GB Red Plan ,105.48,5.274000000000001
EBU SOHO,115283,24mths Band H 12GB Red Plan ,52.74,2.6370000000000005
EBU SOHO,115284N,24mths Band H 25GB Red Plan,124.84,6.242000000000001
EBU SOHO,115284,24mths Band H 25GB Red Plan,62.42,3.1210000000000004
EBU SOHO,115285N,24mths Band H 40GB Red Plan,137.75,6.8875
EBU SOHO,115285,24mths Band H 40GB Red Plan,68.875,3.44375
EBU SOHO,115286N,24mths Band H 50GB Red Plan,137.75,6.8875
EBU SOHO,115286,24mths Band H 50GB Red Plan,68.875,3.44375
EBU SOHO,115287N,24mths Band H 100GB Red Plan ,150.66,7.533
EBU SOHO,115287,24mths Band H 100GB Red Plan ,75.33,3.7665
EBU SOHO,115288N,24mths Band H 120GB Red Plan ,170.02,8.501000000000001
EBU SOHO,115288,24mths Band H 120GB Red Plan ,85.01,4.250500000000001
EBU SOHO,115289N,24mths Band H 150GB Red Plan ,163.56,8.178
EBU SOHO,115289,24mths Band H 150GB Red Plan ,81.78,4.089
EBU SOHO,115290N,24mths Band H 250GB Red Plan ,176.47,8.823500000000001
EBU SOHO,115290,24mths Band H 250GB Red Plan ,88.235,4.4117500000000005
EBU SOHO,115291N,24mths Band H Unlimited Lite Plan,144.2,7.21
EBU SOHO,115291,24mths Band H Unlimited Lite Plan,93.72999999999999,4.6865
EBU SOHO,115292N,24mths Band H Unlimited Plan,170.02,8.501000000000001
EBU SOHO,115292,24mths Band H Unlimited Plan,110.513,5.525650000000001
EBU SOHO,115293N,24mths Band H Unlimited Max Plan,202.28,10.114
EBU SOHO,115293,24mths Band H Unlimited Max Plan,131.482,6.5741000000000005
EBU SOHO,115294N,24mths Band G 2GB Red Plan ,99.26,4.963000000000001
EBU SOHO,115294,24mths Band G 2GB Red Plan ,49.63,2.4815000000000005
EBU SOHO,115295N,24mths Band G 6GB Red Plan ,125.08,6.2540000000000004
EBU SOHO,115295,24mths Band G 6GB Red Plan ,62.54,3.1270000000000002
EBU SOHO,115296N,24mths Band G 10GB Red Plan,137.98,6.899
EBU SOHO,115296,24mths Band G 10GB Red Plan,68.99,3.4495
EBU SOHO,115297N,24mths Band G 12GB Red Plan ,137.98,6.899
EBU SOHO,115297,24mths Band G 12GB Red Plan ,68.99,3.4495
EBU SOHO,115298N,24mths Band G 25GB Red Plan,157.34,7.867000000000001
EBU SOHO,115298,24mths Band G 25GB Red Plan,78.67,3.9335000000000004
EBU SOHO,115299N,24mths Band G 40GB Red Plan,170.25,8.512500000000001
EBU SOHO,115299,24mths Band G 40GB Red Plan,85.125,4.2562500000000005
EBU SOHO,115300N,24mths Band G 50GB Red Plan,170.25,8.512500000000001
EBU SOHO,115300,24mths Band G 50GB Red Plan,85.125,4.2562500000000005
EBU SOHO,115301N,24mths Band G 100GB Red Plan ,183.16,9.158
EBU SOHO,115301,24mths Band G 100GB Red Plan ,91.58,4.579
EBU SOHO,115302N,24mths Band G 120GB Red Plan ,202.52,10.126000000000001
EBU SOHO,115302,24mths Band G 120GB Red Plan ,101.26,5.063000000000001
EBU SOHO,115303N,24mths Band G 150GB Red Plan ,196.06,9.803
EBU SOHO,115303,24mths Band G 150GB Red Plan ,98.03,4.9015
EBU SOHO,115304N,24mths Band G 250GB Red Plan ,208.97,10.448500000000001
EBU SOHO,115304,24mths Band G 250GB Red Plan ,104.485,5.2242500000000005
EBU SOHO,115305N,24mths Band G Unlimited Lite Plan,176.7,8.834999999999999
EBU SOHO,115305,24mths Band G Unlimited Lite Plan,114.85499999999999,5.74275
EBU SOHO,115306N,24mths Band G Unlimited Plan,202.52,10.126000000000001
EBU SOHO,115306,24mths Band G Unlimited Plan,131.638,6.581900000000001
EBU SOHO,115307N,24mths Band G Unlimited Max Plan,234.78,11.739
EBU SOHO,115307,24mths Band G Unlimited Max Plan,152.607,7.63035
EBU SOHO,115308N,24mths Band F 2GB Red Plan ,101.85,5.0925
EBU SOHO,115308,24mths Band F 2GB Red Plan ,50.925,2.54625
EBU SOHO,115309N,24mths Band F 6GB Red Plan ,127.66,6.383
EBU SOHO,115309,24mths Band F 6GB Red Plan ,63.83,3.1915
EBU SOHO,115310N,24mths Band F 10GB Red Plan,140.57,7.0285
EBU SOHO,115310,24mths Band F 10GB Red Plan,70.285,3.51425
EBU SOHO,115311N,24mths Band F 12GB Red Plan ,140.57,7.0285
EBU SOHO,115311,24mths Band F 12GB Red Plan ,70.285,3.51425
EBU SOHO,115312N,24mths Band F 25GB Red Plan,159.93,7.996500000000001
EBU SOHO,115312,24mths Band F 25GB Red Plan,79.965,3.9982500000000005
EBU SOHO,115313N,24mths Band F 40GB Red Plan,172.83,8.6415
EBU SOHO,115313,24mths Band F 40GB Red Plan,86.415,4.32075
EBU SOHO,115314N,24mths Band F 50GB Red Plan,172.83,8.6415
EBU SOHO,115314,24mths Band F 50GB Red Plan,86.415,4.32075
EBU SOHO,115315N,24mths Band F 100GB Red Plan ,185.74,9.287
EBU SOHO,115315,24mths Band F 100GB Red Plan ,92.87,4.6435
EBU SOHO,115316N,24mths Band F 120GB Red Plan ,205.1,10.255
EBU SOHO,115316,24mths Band F 120GB Red Plan ,102.55,5.1275
EBU SOHO,115317N,24mths Band F 150GB Red Plan ,198.65,9.932500000000001
EBU SOHO,115317,24mths Band F 150GB Red Plan ,99.325,4.9662500000000005
EBU SOHO,115318N,24mths Band F 250GB Red Plan ,211.55,10.5775
EBU SOHO,115318,24mths Band F 250GB Red Plan ,105.775,5.28875
EBU SOHO,115319N,24mths Band F Unlimited Lite Plan,179.29,8.9645
EBU SOHO,115319,24mths Band F Unlimited Lite Plan,116.5385,5.826925
EBU SOHO,115320N,24mths Band F Unlimited Plan,205.1,10.255
EBU SOHO,115320,24mths Band F Unlimited Plan,133.315,6.66575
EBU SOHO,115321N,24mths Band F Unlimited Max Plan,237.37,11.868500000000001
EBU SOHO,115321,24mths Band F Unlimited Max Plan,154.2905,7.714525000000001
EBU SOHO,115322N,24mths Band F 6GB Red Plan with Entertainment,137.21,6.860500000000001
EBU SOHO,115322,24mths Band F 6GB Red Plan with Entertainment,68.605,3.4302500000000005
EBU SOHO,115323N,24mths Band F 12GB Red Plan with Entertainment ,150.12,7.506
EBU SOHO,115323,24mths Band F 12GB Red Plan with Entertainment ,75.06,3.753
EBU SOHO,115324N,24mths Band F 25GB Red Plan with Entertainment,169.48,8.474
EBU SOHO,115324,24mths Band F 25GB Red Plan with Entertainment,84.74,4.237
EBU SOHO,115325N,24mths Band F 100GB Red Plan with Entertainment ,195.29,9.7645
EBU SOHO,115325,24mths Band F 100GB Red Plan with Entertainment ,97.645,4.88225
EBU SOHO,115326N,24mths Band F 150GB Red Plan with Entertainment ,208.2,10.41
EBU SOHO,115326,24mths Band F 150GB Red Plan with Entertainment ,104.1,5.205
EBU SOHO,115327N,24mths Band F 250GB Red Plan with Entertainment ,221.1,11.055
EBU SOHO,115327,24mths Band F 250GB Red Plan with Entertainment ,110.55,5.5275
EBU SOHO,115328N,24mths Band F Unlimited Plan with Entertainment,214.65,10.732500000000002
EBU SOHO,115328,24mths Band F Unlimited Plan with Entertainment,139.5225,6.976125000000001
EBU SOHO,115329N,24mths Band F Unlimited Max Plan with Entertainment,246.92,12.346
EBU SOHO,115329,24mths Band F Unlimited Max Plan with Entertainment,160.498,8.0249
EBU SOHO,115330N,24mths Band E 2GB Red Plan ,103.37,5.168500000000001
EBU SOHO,115330,24mths Band E 2GB Red Plan ,51.685,2.5842500000000004
EBU SOHO,115331N,24mths Band E 6GB Red Plan ,129.18,6.4590000000000005
EBU SOHO,115331,24mths Band E 6GB Red Plan ,64.59,3.2295000000000003
EBU SOHO,115332N,24mths Band E 10GB Red Plan,142.09,7.104500000000001
EBU SOHO,115332,24mths Band E 10GB Red Plan,71.045,3.5522500000000004
EBU SOHO,115333N,24mths Band E 12GB Red Plan ,142.09,7.104500000000001
EBU SOHO,115333,24mths Band E 12GB Red Plan ,71.045,3.5522500000000004
EBU SOHO,115334N,24mths Band E 25GB Red Plan,161.45,8.0725
EBU SOHO,115334,24mths Band E 25GB Red Plan,80.725,4.03625
EBU SOHO,115335N,24mths Band E 40GB Red Plan,174.36,8.718000000000002
EBU SOHO,115335,24mths Band E 40GB Red Plan,87.18,4.359000000000001
EBU SOHO,115336N,24mths Band E 50GB Red Plan,174.36,8.718000000000002
EBU SOHO,115336,24mths Band E 50GB Red Plan,87.18,4.359000000000001
EBU SOHO,115337N,24mths Band E 100GB Red Plan ,187.26,9.363
EBU SOHO,115337,24mths Band E 100GB Red Plan ,93.63,4.6815
EBU SOHO,115338N,24mths Band E 120GB Red Plan ,206.62,10.331000000000001
EBU SOHO,115338,24mths Band E 120GB Red Plan ,103.31,5.165500000000001
EBU SOHO,115339N,24mths Band E 150GB Red Plan ,200.17,10.0085
EBU SOHO,115339,24mths Band E 150GB Red Plan ,100.085,5.00425
EBU SOHO,115340N,24mths Band E 250GB Red Plan ,213.08,10.654000000000002
EBU SOHO,115340,24mths Band E 250GB Red Plan ,106.54,5.327000000000001
EBU SOHO,115341N,24mths Band E Unlimited Lite Plan,180.81,9.0405
EBU SOHO,115341,24mths Band E Unlimited Lite Plan,117.5265,5.8763250000000005
EBU SOHO,115342N,24mths Band E Unlimited Plan,206.62,10.331000000000001
EBU SOHO,115342,24mths Band E Unlimited Plan,134.303,6.71515
EBU SOHO,115343N,24mths Band E Unlimited Max Plan,238.89,11.9445
EBU SOHO,115343,24mths Band E Unlimited Max Plan,155.2785,7.763925
EBU SOHO,115344N,24mths Band E 6GB Red Plan with Entertainment,138.73,6.9365
EBU SOHO,115344,24mths Band E 6GB Red Plan with Entertainment,69.365,3.46825
EBU SOHO,115345N,24mths Band E 12GB Red Plan with Entertainment ,151.64,7.582
EBU SOHO,115345,24mths Band E 12GB Red Plan with Entertainment ,75.82,3.791
EBU SOHO,115346N,24mths Band E 25GB Red Plan with Entertainment,171.0,8.55
EBU SOHO,115346,24mths Band E 25GB Red Plan with Entertainment,85.5,4.275
EBU SOHO,115347N,24mths Band E 100GB Red Plan with Entertainment ,196.81,9.8405
EBU SOHO,115347,24mths Band E 100GB Red Plan with Entertainment ,98.405,4.92025
EBU SOHO,115348N,24mths Band E 150GB Red Plan with Entertainment ,209.72,10.486
EBU SOHO,115348,24mths Band E 150GB Red Plan with Entertainment ,104.86,5.243
EBU SOHO,115349N,24mths Band E 250GB Red Plan with Entertainment ,222.63,11.1315
EBU SOHO,115349,24mths Band E 250GB Red Plan with Entertainment ,111.315,5.56575
EBU SOHO,115350N,24mths Band E Unlimited Plan with Entertainment,216.17,10.8085
EBU SOHO,115350,24mths Band E Unlimited Plan with Entertainment,140.5105,7.025525000000001
EBU SOHO,115351N,24mths Band E Unlimited Max Plan with Entertainment,248.44,12.422
EBU SOHO,115351,24mths Band E Unlimited Max Plan with Entertainment,161.486,8.0743
EBU SOHO,115352N,24mths Band D 2GB Red Plan ,94.34,4.7170000000000005
EBU SOHO,115352,24mths Band D 2GB Red Plan ,47.17,2.3585000000000003
EBU SOHO,115353N,24mths Band D 6GB Red Plan ,120.15,6.0075
EBU SOHO,115353,24mths Band D 6GB Red Plan ,60.075,3.00375
EBU SOHO,115354N,24mths Band D 10GB Red Plan,133.06,6.6530000000000005
EBU SOHO,115354,24mths Band D 10GB Red Plan,66.53,3.3265000000000002
EBU SOHO,115355N,24mths Band D 12GB Red Plan ,133.06,6.6530000000000005
EBU SOHO,115355,24mths Band D 12GB Red Plan ,66.53,3.3265000000000002
EBU SOHO,115356N,24mths Band D 25GB Red Plan,152.42,7.6209999999999996
EBU SOHO,115356,24mths Band D 25GB Red Plan,76.21,3.8104999999999998
EBU SOHO,115357N,24mths Band D 40GB Red Plan,165.32,8.266
EBU SOHO,115357,24mths Band D 40GB Red Plan,82.66,4.133
EBU SOHO,115358N,24mths Band D 50GB Red Plan,165.32,8.266
EBU SOHO,115358,24mths Band D 50GB Red Plan,82.66,4.133
EBU SOHO,115359N,24mths Band D 100GB Red Plan ,178.23,8.9115
EBU SOHO,115359,24mths Band D 100GB Red Plan ,89.115,4.45575
EBU SOHO,115360N,24mths Band D 120GB Red Plan ,197.59,9.8795
EBU SOHO,115360,24mths Band D 120GB Red Plan ,98.795,4.93975
EBU SOHO,115361N,24mths Band D 150GB Red Plan ,191.14,9.557
EBU SOHO,115361,24mths Band D 150GB Red Plan ,95.57,4.7785
EBU SOHO,115362N,24mths Band D 250GB Red Plan ,204.04,10.202
EBU SOHO,115362,24mths Band D 250GB Red Plan ,102.02,5.101
EBU SOHO,115363N,24mths Band D Unlimited Lite Plan,171.78,8.589
EBU SOHO,115363,24mths Band D Unlimited Lite Plan,111.65700000000001,5.5828500000000005
EBU SOHO,115364N,24mths Band D Unlimited Plan,197.59,9.8795
EBU SOHO,115364,24mths Band D Unlimited Plan,128.4335,6.4216750000000005
EBU SOHO,115365N,24mths Band D Unlimited Max Plan,229.86,11.493000000000002
EBU SOHO,115365,24mths Band D Unlimited Max Plan,149.40900000000002,7.470450000000001
EBU SOHO,115366N,24mths Band D 6GB Red Plan with Entertainment,129.7,6.484999999999999
EBU SOHO,115366,24mths Band D 6GB Red Plan with Entertainment,64.85,3.2424999999999997
EBU SOHO,115367N,24mths Band D 12GB Red Plan with Entertainment ,142.61,7.130500000000001
EBU SOHO,115367,24mths Band D 12GB Red Plan with Entertainment ,71.305,3.5652500000000007
EBU SOHO,115368N,24mths Band D 25GB Red Plan with Entertainment,161.97,8.0985
EBU SOHO,115368,24mths Band D 25GB Red Plan with Entertainment,80.985,4.04925
EBU SOHO,115369N,24mths Band D 100GB Red Plan with Entertainment ,187.78,9.389000000000001
EBU SOHO,115369,24mths Band D 100GB Red Plan with Entertainment ,93.89,4.694500000000001
EBU SOHO,115370N,24mths Band D 150GB Red Plan with Entertainment ,200.69,10.034500000000001
EBU SOHO,115370,24mths Band D 150GB Red Plan with Entertainment ,100.345,5.017250000000001
EBU SOHO,115371N,24mths Band D 250GB Red Plan with Entertainment ,213.59,10.6795
EBU SOHO,115371,24mths Band D 250GB Red Plan with Entertainment ,106.795,5.33975
EBU SOHO,115372N,24mths Band D Unlimited Plan with Entertainment,207.14,10.357
EBU SOHO,115372,24mths Band D Unlimited Plan with Entertainment,134.641,6.73205
EBU SOHO,115373N,24mths Band D Unlimited Max Plan with Entertainment,239.41,11.970500000000001
EBU SOHO,115373,24mths Band D Unlimited Max Plan with Entertainment,155.6165,7.780825
EBU SOHO,115374N,24mths Band C 2GB Red Plan ,99.73,4.9865
EBU SOHO,115374,24mths Band C 2GB Red Plan ,49.865,2.49325
